surface,nombre_chambres,nombre_salle_bain,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,etat,neuf,balcon,terrasse,haut_standing,price,area,url
117,2,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,200 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8267422/appartement-s2-d%E2%80%99une-r%C3%A9sidence-proche-de-la-mer
153,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,420 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8267403/vente-directe-%C3%A0-particulier-appartement-s3-153m%C2%B2
97,1,1,False,False,False,False,False,False,True,Bon état,False,False,True,False,400 000 TND,"SidiElMahrsià
				Nabeul",https://www.mubawab.tn/fr/a/8184180/vente-appartement-s1-quelques-minutes-a-la-mer
95,2,2,False,False,False,True,True,True,False,Nouveau,True,False,False,False,330 000 TND,"HammametNordà
				Hammamet",https://www.mubawab.tn/fr/a/8267377/a-vendre-appartement-s2-dans-la-zone-touristique
100,2,2,False,True,False,False,True,True,False,Bon état,False,False,True,False,485 000 TND,"HammametSudà
				Hammamet",https://www.mubawab.tn/fr/a/8064286/appartement-en-s2-zone-l-hotel-regency
80,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,350 000 TND,KhezamaEst,https://www.mubawab.tn/fr/a/8245100/%C3%A0-vendre-%E2%80%93-appartement-s2-neuf-%C3%A0-khezama
288,4,5,False,False,False,False,False,True,True,Bon état,False,False,True,True,894 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8036097/vente-ennasr2-duplex-penthouse-s4-vue-d%C3%A9gag%C3%A9e
133,2,2,False,False,False,False,True,True,True,Nouveau,True,False,True,True,426 000 TND,SousseJaouhara,https://www.mubawab.tn/fr/a/8266390/%C3%A0-vendre-%E2%80%93-appartement-s2-direct-promoteur
89,2,1,False,False,False,False,False,True,True,Bon état,False,False,False,False,175 000 TND,"ElMourouj6à
				ElMourouj",https://www.mubawab.tn/fr/a/8260056/a-vendre-s2-%C3%A0-mourouj-6
117,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,510 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8195865/a-vendre-s2-a-ain-zaghouan-nord
138,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,395 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8120754/a-vendre-un-appartement-s3-%C3%A0-laouina
147,3,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,430 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8024679/a-vendre-un-rdc-s3-%C3%A0-la-soukra
176,2,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,370 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8252201/%C3%A0-vendre-un-appartement-s2
60,1,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,237 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8267269/%C3%A0-vendre-%E2%80%93-appartement-s1-style-duplex-%C3%A0-cit%C3%A9-wafa
70,1,1,False,False,False,False,False,True,False,Nouveau,True,False,True,False,250 000 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/8209291/appartement-s1-vue-de-mer-%C3%A0-vendre
115,2,1,False,True,False,True,True,True,False,Bon état,False,False,True,False,700 000 TND,"HammametSudà
				Hammamet",https://www.mubawab.tn/fr/a/8256697/s2-de-115m%C2%B2-avec-jardin-de-74m%C2%B2
195,4,2,False,False,False,True,False,True,True,Nouveau,True,False,True,False,630 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7942761/duplex-s4-de-195-m%C2%B2-avec-jardin-de-124m%C2%B2-%C3%A0-hammamet
189,3,3,False,False,False,True,True,True,True,Nouveau,True,False,True,False,1 436 000 TND,"LaPerleduLac1à
				LaMarsa",https://www.mubawab.tn/fr/a/8267217/a-vendre-appartement-s3-neuf-promoteur-au-lac-0
155,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,True,630 000 TND,"Chotrana2à
				LaSoukra",https://www.mubawab.tn/fr/a/8269358/superbe-s3-haut-standing-%C3%A0-la-soukra
100,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,275 000 TND,"ChattMeriemà
				SousseVille",https://www.mubawab.tn/fr/a/8246499/%C3%A0-vendre-%E2%80%93-appartement-s2-%C3%A0-chott-mariem-sousse
105,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,376 761 TND,"SousseVilleà
				SousseVille",https://www.mubawab.tn/fr/a/8223092/a-vendre-appartement-direct-promoteur
82,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,310 000 TND,"ChattMeriemà
				SousseVille",https://www.mubawab.tn/fr/a/8246945/%C3%A0-vendre-%E2%80%93-s1-pr%C3%A8s-de-la-plage-chatt-mariem
74,1,1,False,False,False,False,True,True,False,Nouveau,True,False,False,True,350 000 TND,"CitédelaPlageà
				HammamSousse",https://www.mubawab.tn/fr/a/8137275/a-vendre-s1-de-haut-standing-%C3%A0-kantaoui
45,1,1,False,True,False,False,False,False,False,Nouveau,True,False,True,False,350 000 TND,"CitédelaPlageà
				HammamSousse",https://www.mubawab.tn/fr/a/8181234/a-vendre-bangalow-s1-maison-de-la-mer
80,1,1,False,False,False,False,False,False,True,Nouveau,True,False,False,False,350 000 TND,"CitédelaPlageà
				HammamSousse",https://www.mubawab.tn/fr/a/8106373/a-vendre-un-s1-%C3%A0-kantaoui
74,3,Non spécifié,False,True,False,False,True,False,False,Non spécifié,False,False,True,False,370 000 TND,Akouda,https://www.mubawab.tn/fr/a/8197499/a-vendre-un-s2-%C3%A0-chatt-meriem-pied-dans-l-eau-et-avec-piscine
96,2,Non spécifié,False,False,False,False,True,True,False,Non spécifié,False,False,True,False,290 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8188975/a-vendre-s2-%C3%A0-sahloul-4
90,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,395 000 TND,"CitédelaPlageà
				HammamSousse",https://www.mubawab.tn/fr/a/8246689/a-vendre-un-s2-%C3%A0-marina-kantaoui
Non spécifié,Non spécifié,Non spécifié,False,True,False,True,False,False,False,Non spécifié,False,False,True,False,1 890 000 TND,ArianaVille,https://www.mubawab.tn/fr/a/8267151/immeuble-compos%C3%A9-de-deux-triplex-et-deux-appartements-%C3%A0-cit%C3%A9-ennasr
90,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,160 000 TND,"ElHrairiaà
				ElHrairia",https://www.mubawab.tn/fr/a/8127165/appartement-%C3%A0-vendre
60,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,140 000 TND,"BabBharà
				Tunis",https://www.mubawab.tn/fr/a/8127151/appartement-%C3%A0-vendre
67,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,65 000 TND,SousseRiadh,https://www.mubawab.tn/fr/a/8267028/s2-en-vente
197,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,168 000 TND,"Bouhssinaà
				SousseVille",https://www.mubawab.tn/fr/a/8214092/s2-en-vente
105,4,2,False,False,False,False,False,True,False,Bon état,False,False,True,False,220 000 TND,"NouvelleMedinaà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8150264/medina-jadida-vente-s3-106-m2
80,2,1,False,False,False,True,True,True,True,Nouveau,True,False,False,False,265 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8266907/a-vendre-s2-%C3%A0-l-aouina
69,1,1,False,False,False,True,True,True,True,Nouveau,True,False,True,True,240 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8266961/a-vendre-un-appartement-s1-a-laouina
127,2,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,350 000 TND,"CitéElKhalilà
				LaMarsa",https://www.mubawab.tn/fr/a/8223134/a-vendre-un-appartement-s2-a-la-marsa
64,1,1,False,False,False,False,True,False,False,Bon état,False,False,True,False,146 000 TND,Hergla,https://www.mubawab.tn/fr/a/8180763/appartement-s1-en-vente
70,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,330 000 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/8148267/appartement-s2-vue-sur-mer-%C3%A0-vendre-%C3%A0-sousse
200,2,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,2 400 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8267288/a-vendre-r%C3%A9sidence-%C3%A0-la-marsa-cit%C3%A9-ettabek
129,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,640 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270015/fabuleux-appartement-s2-%C3%A0-vendre
131,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,650 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270019/opportunit%C3%A9-d-uns2-au-2-%C3%A8me-%C3%A0-vendre
155,3,3,False,False,False,False,True,True,True,Nouveau,True,False,False,True,770 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270021/a-saisir-un-s3-de-155m%C2%B2-et-au-1er-%C3%A9tage
131,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,650 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270023/superbe-appartement-s2-de-131m%C2%B2-%C3%A0-vendre
83,3,1,False,False,False,False,True,False,False,Bon état,False,False,False,False,170 000 TND,"CitéEnnouzhaà
				ArianaVille",https://www.mubawab.tn/fr/a/8266790/a-vendre-au-rdc-s3-%C3%A0-cit%C3%A9-ennouzha-ariana
100,2,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,295 000 TND,"ElManar2à
				ElMenzah",https://www.mubawab.tn/fr/a/8252053/%C3%A0-vendre-appt-s2-retap%C3%A9-manar-2-centre-ines
156,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,False,620 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8250609/%C3%A0-vendre-appartement-s3-%C3%A0-la-soukra
89,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,160 000 TND,"VillageMediterraneeà
				Rades",https://www.mubawab.tn/fr/a/8244093/a-vendre-appartement-s3-%C3%A0-rades
75,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,270 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8266754/a-vendre-un-appartement-s1-a-laouina
135,3,2,False,False,False,False,True,True,True,Nouveau,True,False,True,True,650 000 TND,"Neapolisà
				Nabeul",https://www.mubawab.tn/fr/a/8159705/a-vendre-appartement-s3-au-zone-touristique-nabeul
142,3,2,False,False,False,True,False,True,True,Bon état,False,False,True,False,430 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8221716/a-vendre-un-appartement-s3-au-jardin-laouian
105,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,347 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8266742/appartement-s2-%C3%A0-sahloul-2-au-2%C3%A9me-%C3%A9tage
90,1,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,225 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8257558/s1-%C3%A0-jamais-habit%C3%A9-%C3%A0-sahloul-2
289,3,4,False,False,False,False,True,True,False,Nouveau,True,False,True,False,1 500 000 TND,"LesBergesDuLac2à
				LaMarsa",https://www.mubawab.tn/fr/a/8266731/appartement-s3-au-lac2
116,2,1,False,False,False,False,False,True,True,Bon état,False,False,False,False,280 000 TND,"BouMhelà
				BoumhelBassatine",https://www.mubawab.tn/fr/a/8243650/a-vendre-appartement-s2-%C3%A0-boumhel
160,4,1,False,False,False,False,True,False,False,Bon état,False,False,True,False,570 000 TND,"LesBergesDuLac1à
				LaMarsa",https://www.mubawab.tn/fr/a/7867966/%C3%A0-vendre-bel-appartement-type-s4-au-lac-1
201,Non spécifié,2,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,1 400 000 TND,LaMarsa,https://www.mubawab.tn/fr/a/7831633/%C3%A0-vendre-penthouse-exceptionnel-au-lac-2
250,3,3,False,False,False,False,True,False,False,Nouveau,True,False,True,False,850 000 TND,MenzelTemime,https://www.mubawab.tn/fr/a/8144659/%C3%A9tage-de-villa-pdl-plage-menzel-temim
72,Non spécifié,Non spécifié,False,False,False,False,False,True,False,Non spécifié,False,False,True,False,270 000 TND,"AinZaghouanà
				LaMarsa",https://www.mubawab.tn/fr/a/8250932/s1-en-vente
121,2,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,580 000 TND,"AinZaghouanà
				LaMarsa",https://www.mubawab.tn/fr/a/8220388/s2-en-vente
100,3,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,250 000 TND,"ElAgbaà
				Tunis",https://www.mubawab.tn/fr/a/8266661/joli-appartement-rez-de-chauss%C3%A9e-avec-petit-jardin
94,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,340 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8250524/vente-d-un-appartement-a-nabeul
125,3,2,False,False,False,False,False,True,False,Bon état,False,False,True,False,270 000 TND,"RiadhalAndalousà
				ArianaVille",https://www.mubawab.tn/fr/a/8248034/vente-riadh-landalous-s3-sans-vis-a-vis
100,2,1,False,False,False,False,False,True,False,Bon état,False,False,True,False,214 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/7765943/vente-ennasr-s2-4eme-%C3%A9tage-sans-ascenseur
45,1,1,False,False,False,False,True,True,False,Bon état,False,False,False,False,179 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8266644/vente-ennasr2-s1-petite-surface
110,2,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,388 000 TND,"Chotrana3à
				LaSoukra",https://www.mubawab.tn/fr/a/8250535/a-vendre-s2-neuf-a-chotrana-3
115,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,310 000 TND,"Neapolisà
				Nabeul",https://www.mubawab.tn/fr/a/8238746/%C3%A0-vendre-appartement-s2-afh1-n%C3%A9apolis
131,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,650 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270026/a-vendre-s2-de-131-m%C2%B2-avec-place-de-parking
131,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,650 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270030/a-vendre-s2-avec-place-de-parking-au-4-%C3%A8me-%C3%A9tage
131,2,2,False,False,False,False,True,True,True,Nouveau,True,False,False,True,650 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/pa/8270032/coquet-s2-de-109m%C2%B2-avec-place-de-parking-%C3%A0-vendre
100,1,1,False,False,False,True,True,True,True,Nouveau,True,False,True,False,260 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8266463/vend-appartement-%C3%A0-chotrana-1-superficie-100-m%C2%B2-concierge-et-climatisation
148,2,3,False,True,False,False,True,True,True,Bon état,False,False,True,False,750 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8227444/s2-de-148-m%C2%B2-petite-r%C3%A9sidence-jardins-de-carthage
223,4,4,False,True,False,True,True,True,False,Nouveau,True,False,True,True,1 800 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8091768/triplex-neuf-de-223-m%C2%B2-aux-jardins-de-carthage
67,1,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,280 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8258167/vente-s1-meubl%C3%A9-67-87-m%C2%B2-jardins-de-carthage
234,Non spécifié,1,False,False,False,False,True,True,True,Non spécifié,False,False,True,False,950 000 TND,LaMarsa,https://www.mubawab.tn/fr/a/7733405/%C3%A0-vendre-un-spacieux-appartement-s4-au-lac-2
315,3,1,False,True,False,False,True,True,False,Nouveau,True,False,True,False,1 580 000 TND,"LesBergesDuLac2à
				LaMarsa",https://www.mubawab.tn/fr/a/8095910/a-vendre-duplex-vue-lac-au-lac-2
110,3,1,False,False,False,False,False,True,False,Bon état,False,False,False,False,180 000 TND,"Radèsà
				Rades",https://www.mubawab.tn/fr/a/8105136/un-appartement-s2-de-110-m%C2%B2-%C3%A0-rades
205,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,True,963 500 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8088135/vente-s3-neuf-aux-jardins-de-carthage
169,2,3,False,False,False,False,True,True,True,Nouveau,True,False,True,True,793 800 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8088106/vente-appartements-s2-neufs-aux-jardins-de-c
72,1,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,228 000 TND,"CitéEnnasr2à
				ArianaVille",https://www.mubawab.tn/fr/a/8254365/s1-cote-clinique-amilcar
70,1,1,False,False,False,False,True,True,False,Nouveau,True,False,True,False,380 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/7996629/vente-appartement-pied-dans-l-eau-s1
116,2,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,340 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8028180/a-vendre-s2-r%C3%A9sidence-afh2
46,1,1,False,True,False,True,True,True,True,Nouveau,True,False,True,True,248 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8173484/%C3%A0-vendre-s1-s2-s3-%C3%A0-hammamet
150,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,500 000 TND,"CitéEnnasr1à
				ArianaVille",https://www.mubawab.tn/fr/a/8254902/s3-direct-particulier-cit%C3%A9-ennasr
120,3,2,False,False,False,False,False,True,False,Bon état,False,False,False,False,280 000 TND,"AinZaghouanà
				LaMarsa",https://www.mubawab.tn/fr/a/8219734/s3-en-vente
85,2,1,False,True,False,False,True,True,True,Nouveau,True,False,True,False,350 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8266100/a-vendre-un-appartement-s2-a-afh-nabeul-mrezga
100,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,True,310 000 TND,"Neapolisà
				Nabeul",https://www.mubawab.tn/fr/a/8247353/a-vendre-appartement-s2-%C3%A0-n%C3%A9apolis-nabeul
146,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,320 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8022768/etage-de-villa-s3-%C3%A0-vendre-centre-hammamet
167,3,3,False,True,False,False,True,True,True,Nouveau,True,False,True,False,750 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8251065/a-vendre-un-s3-av-terrasse-au-jardin-de-carthage
115,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,310 000 TND,"Neapolisà
				Nabeul",https://www.mubawab.tn/fr/a/8167194/appartement-s2-%C3%A0-vendre-nabeul
60,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,210 000 TND,"AinZaghouanà
				LaMarsa",https://www.mubawab.tn/fr/a/8232690/a-vendre-s1-neuf-a-ain-zaghouan
120,2,2,False,False,False,False,True,True,True,Nouveau,True,False,True,True,360 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8246148/%C3%A0-vendre-appartement-s2-tr%C3%A8s-haut-standing-sahlou4
120,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,320 000 TND,"ElManar1à
				ElMenzah",https://www.mubawab.tn/fr/a/8149600/vente-bureau-h3-manar-1
90,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,210 000 TND,Bizerte,https://www.mubawab.tn/fr/a/8263666/a-vendre-un-chic-appartement-%C3%A0-bizerte
167,3,3,False,False,False,False,True,True,True,Bon état,False,False,True,False,755 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8257063/%C3%A0-vendre-un-bel-appartement-%C3%A0-jardin-de-carthage
280,3,3,False,False,False,False,True,True,True,Nouveau,True,False,True,False,1 600 000 TND,"LesBergesDuLac2à
				LaMarsa",https://www.mubawab.tn/fr/a/8257417/a-vendre-un-penthouse-au-lac2
108,2,2,False,False,False,True,True,False,True,Nouveau,True,False,False,True,425 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8266025/a-vendre-un-s2-a-residence-yassmine-chotrana-1
100,2,1,False,False,False,False,False,True,True,Nouveau,True,False,True,False,308 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8198156/a-vendre-un-appartement-s2-%C3%A0-l-aouina-ain-zaghouan
116,3,2,False,False,False,False,False,True,True,Bon état,False,False,True,False,440 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8251105/%C3%A0-vendre-%E2%80%93-bel-appartement-s3-%C3%A0-sahloul-4
74,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,315 000 TND,Sahloul,https://www.mubawab.tn/fr/a/8199888/%C3%A0-vendre-appartement-s2-%C3%A0-sahloul-4
30,1,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,190 000 TND,Tantana,https://www.mubawab.tn/fr/a/8249820/%C3%A0-vendre-%E2%80%93-appartement-s1-%C3%A0-tantana
356,4,5,False,False,False,False,True,True,True,Nouveau,True,False,True,False,1 970 000 TND,"LesBergesDuLac2à
				LaMarsa",https://www.mubawab.tn/fr/a/8258729/a-vendre-un-bel-appart-av-terrasse-au-lac2
11830,2,2,False,False,False,False,True,True,True,Nouveau,True,False,True,False,443 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8243231/a-vendre-un-s2-%C3%A0-l-aouina
90,2,1,False,False,False,False,True,True,True,Bon état,False,False,False,False,279 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8265990/a-vendre-un-appartement-s2-%C3%A0-cit%C3%A9-wahat
90,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,220 000 TND,Bizerte,https://www.mubawab.tn/fr/a/8266007/a-vendre-un-chic-appartement-%C3%A0-bizerte
85,2,1,False,True,False,True,True,True,False,Bon état,False,False,True,False,330 000 TND,"ChottMeriemà
				Akouda",https://www.mubawab.tn/fr/a/8265992/s2-avec-vue-panoramique-piscine-%C3%A0-chatt-mariem
51,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,150 000 TND,Bizerte,https://www.mubawab.tn/fr/a/8214006/s2-en-vente
110,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,160 000 TND,Bizerte,https://www.mubawab.tn/fr/a/8159979/s3-en-vente
290,5,3,False,False,False,True,False,False,False,À rénover,False,False,True,False,330 000 TND,"Raouedà
				Raoued",https://www.mubawab.tn/fr/a/8250951/maison-%C3%A0-vendre-%C3%A0-raoued-%E2%80%93-el-gadhgadhi
150,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,350 000 TND,"CitéelGhazelaà
				Raoued",https://www.mubawab.tn/fr/a/8232713/la-ghazelle-vnt-s3-150m2
64,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,230 000 TND,"LesJardinsd'ElMenzah2à
				ArianaVille",https://www.mubawab.tn/fr/a/8265390/a-vendre-s1-a-jardin-d-el-menzeh-2
106,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,300 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8252864/a-vendre-un-appartement-s2-situ%C3%A9-%C3%A0-l-aouina
138,3,2,False,False,False,False,True,True,True,Bon état,False,False,True,False,395 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8248549/%C3%A0-vendre-un-appartement-s3-%C3%A0-cit%C3%A9-wahat
105,2,2,False,False,False,True,True,True,True,Nouveau,True,False,False,False,345 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8220198/a-vendre-s2-avec-jardin-direct-promoteur
72,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,239 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8178343/a-vendre-un-s1-neuf-de-72-m2-%C3%A0-chotrana-1
63,1,1,False,False,False,True,True,True,False,Bon état,False,False,False,False,256 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8252158/appartement-s1-avec-jardin-%C3%A0-la-soukra
76,1,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,245 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8253325/%C3%A0-vendre-appartement-s1-hts-%C3%A0-la-soukra
122,3,1,False,False,False,False,False,True,False,Bon état,False,False,True,False,270 000 TND,"SidiDaouedà
				LaMarsa",https://www.mubawab.tn/fr/a/8252921/s3-en-vente
146,2,1,False,False,False,False,False,False,False,Nouveau,True,False,False,False,299 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8214458/a-vendre-un-s2-avec-terrasse-de-75m2
110,3,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,100 000 TND,"SousseRiadhà
				SousseRiadh",https://www.mubawab.tn/fr/a/8256941/s3-en-vente
106,2,2,False,False,False,False,False,False,False,Nouveau,True,False,True,False,583 275 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8171038/appartement-s2-neuf-%C3%A0-vendre-aux-jardins-de-carthage
27,1,1,False,False,False,False,True,True,True,Nouveau,True,False,False,False,135 000 TND,"Aouinaà
				LaMarsa",https://www.mubawab.tn/fr/a/8147211/a-vendre-appartement-s0-direct-promoteur
70,2,2,False,False,False,False,False,False,False,À rénover,False,False,False,False,320 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8265727/opportunit%C3%A9-rare-deux-s2-sidi-bou-sa%C3%AFd
49,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,206 000 TND,"AinZaghouanNordà
				LaMarsa",https://www.mubawab.tn/fr/a/8264713/a-vendre-un-appartement-s1-ain-zaghouan
83,2,1,False,False,False,False,True,True,True,Bon état,False,False,True,False,375 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8265673/s2-chotrana-1-la-soukra
76,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,295 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8205614/a-vendre-s1-avc-terrasse-parking-ss-chotrana1
59,1,1,False,False,False,False,True,True,True,Nouveau,True,False,True,True,224 000 TND,"LesJardinsd'ElMenzah2à
				ArianaVille",https://www.mubawab.tn/fr/a/8207438/vente-s1-jardins-menzah2-haut-standing-spacieux
122,2,1,False,False,False,False,False,False,True,Bon état,False,False,False,False,650 000 TND,"Chotrana2à
				LaSoukra",https://www.mubawab.tn/fr/a/8265642/vente-appartements
75,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,400 000 TND,"LesJardinsd'ElMenzah1à
				ArianaVille",https://www.mubawab.tn/fr/a/8265601/a-vendre-s2-aux-jardins-d-el-meznzah-1
84,2,1,False,False,False,False,True,True,False,Bon état,False,False,False,False,240 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8265593/a-vendre-s2-%C3%A0-pieds-de-la-mer-sindbed-hammamet-
