prix,categorie,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,lat,lon
730000.0,0,500.0,6.0,2.0,1,0,0,2,1,0,1,0,1,1,0,36.8142752,10.1374251
670000.0,0,325.0,8.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8142752,10.1374251
720000.0,0,180.0,6.0,5.0,0,1,0,2,0,0,0,0,0,1,0,36.8142752,10.1374251
495000.0,0,615.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8142752,10.1374251
1450000.0,0,600.0,7.0,1450000.0,0,1,0,2,1,0,1,0,0,1,0,36.848456150000004,10.163424432628062
2400000.0,0,740.0,6.0,6.0,0,0,0,0,1,0,1,0,0,0,1,36.9051527,10.2982512
1190000.0,0,556.0,8.0,5.0,0,1,0,3,0,0,0,0,0,0,0,36.8668995,10.15447030677053
1500000.0,0,430.0,4.0,5.0,1,0,0,3,1,1,1,0,1,1,1,36.8749751,10.2454267
780000.0,0,500.0,8.0,5.0,0,1,0,2,1,0,1,0,0,0,0,36.88266445,10.179112983298108
120000.0,0,120.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.788045,10.0918592
3200000.0,0,1250.0,8.0,6.0,0,0,0,2,1,0,0,0,0,0,0,36.8790882,10.327678
720000.0,0,348.0,3.0,3.0,1,0,0,2,0,0,1,0,0,0,0,33.8439408,9.400138
450000000.0,0,612.0,6.0,3.0,0,0,0,3,0,0,0,0,0,0,0,36.7189536,10.3642733
650000.0,0,343.0,3.0,5.0,0,1,0,3,1,0,0,0,0,0,0,36.8297587,10.0128966
1630000.0,0,705.0,10.0,4.0,1,0,0,2,1,0,1,0,0,0,0,36.8852466,10.2438059
740000.0,0,380.0,12.0,6.0,0,1,0,3,1,0,1,0,0,0,0,36.8113307,10.0947037
1200000.0,0,420.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8548083,10.3309924
375000.0,0,315.0,3.0,1.0,0,0,0,1,1,0,1,0,0,0,0,36.9535973,10.1891941
150000000.0,0,150.0,4.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.9685735,10.1219855
450000.0,0,220.0,3.0,2.0,0,0,0,2,1,0,0,0,0,0,0,35.15881,8.8307812
2499000.0,0,547.0,3.0,3.0,0,0,0,1,1,0,1,0,0,0,1,36.8440263,10.1890857
450000.0,1,187.0,4.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.8142752,10.1374251
990000.0,0,500.0,4.0,3.0,1,1,0,2,1,0,0,1,0,0,0,36.7189536,10.3642733
1200000.0,0,529.0,7.0,4.0,0,1,0,2,1,0,0,0,1,1,1,36.7189536,10.3642733
248000.0,0,190.0,4.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.6987224,10.1693582
3500000.0,1,200.0,3.0,2.0,0,0,0,2,0,0,1,0,0,0,0,36.8710935,10.3490516
500000.0,0,323.0,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,36.8133756,10.2930588
350000.0,0,297.0,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,36.8142752,10.1374251
880000.0,0,404.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.8568947,10.1725737
1137497.0,0,339.0,3.0,3.0,0,1,1,3,1,0,0,0,1,1,1,36.8811985,10.211819
195000.0,0,124.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.7708432,10.1102505
120000.0,0,100.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7708432,10.1102505
740000.0,0,518.0,5.0,2.0,0,1,0,3,1,0,1,1,0,0,0,36.7189536,10.3642733
450000.0,0,300.0,10.0,4.0,0,0,1,3,1,0,0,0,0,1,0,36.716605,10.204891
525000.0,1,160.0,4.0,24.0,0,1,0,0,0,0,0,0,0,0,0,36.8491478,10.2639359
235000.0,0,115.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.8270836,10.126886
300000.0,1,118.0,3.0,2.0,0,0,1,2,0,0,1,0,0,0,0,36.8346533,10.129857933607912
200000.0,0,115.0,3.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.9208825,10.1371088
170000.0,0,200.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.7708432,10.1102505
370000.0,0,200.0,3.0,2.0,0,0,1,0,1,0,1,0,0,0,0,36.6987224,10.1693582
300000.0,0,220.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,35.15881,8.8307812
950000.0,0,300.0,4.0,3.0,0,1,0,3,1,0,0,1,0,0,0,36.8348312,10.3181518
260000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.902,10.192
520000.0,0,322.0,4.0,2.0,0,0,0,0,1,0,0,0,1,1,0,36.8815146,10.170871
480000.0,1,200.0,3.0,2.0,1,0,1,2,1,0,1,0,1,1,0,36.767891,10.2724617
365000.0,0,204.0,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,36.788045,10.0918592
550000.0,0,500.0,4.0,2.0,0,0,0,0,1,0,1,0,0,1,1,36.7571648,10.014927
450000.0,0,164.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,34.7360179,10.7605656
670000.0,0,344.0,3.0,3.0,1,0,0,0,1,0,1,0,1,1,0,36.8790882,10.327678
450000.0,0,350.0,7.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8338386,10.106146
3500000.0,0,957.0,6.0,4.0,0,0,0,2,1,0,1,0,1,1,0,36.8548083,10.3309924
750000.0,0,600.0,2.0,2.0,1,1,0,4,1,0,1,0,1,1,0,36.9685735,10.1219855
540000.0,0,388.0,4.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8142752,10.1374251
1200000.0,0,374.0,8.0,3.0,0,0,0,3,1,0,0,1,0,0,0,36.83561325,10.158361532128072
410000.0,0,147.0,4.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.8142752,10.1374251
850000.0,0,500.0,5.0,2.0,0,1,0,3,0,0,0,0,0,0,0,36.767891,10.2724617
250000.0,0,100.0,6.0,2.0,0,0,0,3,0,0,0,0,0,0,0,36.6987224,10.1693582
350000.0,0,300.0,7.0,4.0,0,1,1,2,1,0,0,0,0,0,0,36.7708432,10.1102505
680000.0,0,400.0,3.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.767891,10.2724617
130000.0,0,130.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.6796879,10.1570438
200000000.0,0,113.0,8.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.7720813,10.1820551
1350000.0,0,450.0,5.0,4.0,0,0,1,2,1,0,1,0,0,0,0,36.8790882,10.327678
210000.0,0,300.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.6987224,10.1693582
265000.0,0,260.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,35.15881,8.8307812
300000.0,0,134.0,3.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8346533,10.129857933607912
990000.0,0,762.0,5.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.8133756,10.2930588
250000.0,0,80.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8790882,10.327678
250000.0,0,188.0,5.0,2.0,0,1,0,2,1,0,0,0,0,0,0,36.8346533,10.129857933607912
1800000.0,0,400.0,6.0,4.0,0,0,0,2,0,0,1,0,0,0,0,36.8815146,10.170871
350000.0,0,160.0,3.0,2.0,0,0,0,1,0,0,0,0,1,1,0,36.88266445,10.179112983298108
320000.0,1,141.0,3.0,1.0,0,0,0,2,0,0,0,0,0,1,0,36.8142752,10.1374251
720000.0,0,414.0,7.0,3.0,1,0,1,1,0,0,1,0,0,0,0,36.8142752,10.1374251
400000.0,0,135.0,5.0,3.0,1,1,0,1,1,0,0,0,0,0,0,36.8270836,10.126886
550000.0,0,145.0,7.0,3.0,1,0,0,3,0,0,0,0,0,0,0,36.8212581,10.1531771
950000.0,0,720.0,7.0,3.0,0,0,1,2,1,0,1,0,0,0,0,36.8142752,10.1374251
1425000.0,0,500.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.8440263,10.1890857
95000.0,1,74.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,33.8439408,9.400138
850000.0,0,300.0,5.0,3.0,0,0,0,2,1,0,1,0,1,0,1,36.8749751,10.2454267
800000.0,0,360.0,7.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.9208825,10.1371088
1150000.0,0,599.0,12.0,3.0,0,0,0,2,1,0,1,0,0,0,0,36.8541206,10.1626718
680000.0,0,400.0,6.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8142752,10.1374251
740000.0,0,335.0,6.0,3.0,0,1,1,2,1,0,0,0,0,0,0,36.68123,10.3784719
480000.0,0,369.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9685735,10.1219855
680000.0,0,400.0,6.0,2.0,0,1,0,2,1,0,1,0,0,0,0,36.8142752,10.1374251
29665731.0,0,150.0,5.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.7720813,10.1820551
130000.0,0,130.0,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,36.6796879,10.1570438
750000.0,0,310.0,4.0,3.0,1,0,0,2,1,0,1,0,0,0,0,36.8421942,10.1131594
790000.0,0,250.0,4.0,4.0,0,0,1,3,1,0,1,0,1,1,0,36.9208825,10.1371088
760000.0,0,550.0,4.0,5.0,0,0,0,3,1,0,1,0,1,1,0,36.9208825,10.1371088
360000.0,0,280.0,4.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.88266445,10.179112983298108
845000.0,0,420.0,4.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8815146,10.170871
70000.0,0,100.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.6796879,10.1570438
90000.0,0,90.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.6796879,10.1570438
320000.0,0,141.0,3.0,1.0,0,0,0,2,0,0,0,0,0,1,0,36.8142752,10.1374251
170000.0,0,200.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8059497,10.1624584
2000000.0,0,410.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.8601075,10.2898885
550000.0,0,220.0,3.0,3.0,0,1,0,2,0,0,0,0,1,1,0,36.8668995,10.15447030677053
297000.0,0,112.0,7.0,3.0,0,0,0,2,1,0,0,0,0,1,0,36.7404497,10.3029461
195000.0,0,124.0,5.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.7708432,10.1102505
4100000.0,0,1080.0,8.0,1.0,0,0,0,3,1,0,1,0,0,0,0,36.8548083,10.3309924
720000.0,0,805.0,3.0,3.0,0,0,0,1,1,0,1,0,1,1,0,36.8811985,10.211819
1150000.0,0,550.0,6.0,5.0,0,1,0,2,1,0,1,0,0,0,1,36.8133756,10.2930588
20236000.0,0,300.0,4.0,4.0,0,1,1,0,1,0,0,0,0,0,0,36.8815146,10.170871
230000.0,1,210.0,5.0,4.0,0,1,1,2,1,0,0,0,1,1,0,36.8606537,10.2087006
200000.0,0,80.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8548305,10.2847586
6000000.0,0,530.0,6.0,5.0,0,0,0,2,0,0,1,0,1,0,1,36.8749751,10.2454267
280000.0,0,156.0,4.0,1.0,0,0,0,0,0,0,1,0,0,1,0,36.9208825,10.1371088
2150000.0,0,1020.0,4.0,5.0,0,0,1,2,0,0,1,0,1,1,1,36.8815146,10.170871
485000.0,1,225.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.9051527,10.2982512
1250000.0,0,256.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,36.8601075,10.2898885
1050000.0,0,490.0,4.0,4.0,0,1,0,0,0,0,1,0,0,0,0,36.8512722,10.1852853
890000.0,0,265.0,3.0,2.0,0,0,0,3,1,0,1,0,0,0,1,36.8790882,10.327678
1180000.0,0,347.0,5.0,2.0,0,0,0,2,0,0,1,0,1,1,1,36.8142752,10.1374251
460000.0,0,164.0,3.0,2.0,0,0,0,0,0,0,0,1,1,1,0,36.7188,10.3377872
4250000.0,0,910.0,6.0,4.0,1,1,0,2,1,0,1,0,0,0,1,36.9051527,10.2982512
900000.0,0,170.0,3.0,2.0,0,1,0,2,0,0,0,0,0,0,0,36.8548083,10.3309924
950000.0,0,505.0,8.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.8212581,10.1531771
420000.0,1,100.0,5.0,3.0,0,0,1,3,1,0,0,0,0,0,0,36.7271754,10.2096871
2900000.0,0,1000.0,5.0,6.0,1,0,0,0,0,0,0,0,1,0,1,36.9208825,10.1371088
212000.0,0,101.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8348312,10.3181518
245000000.0,1,78.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8491478,10.2639359
4000000000.0,0,500.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.8133756,10.2930588
690000000.0,0,410.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,36.8142752,10.1374251
195000.0,0,124.0,5.0,3.0,0,1,0,2,0,0,0,0,0,0,0,36.7708432,10.1102505
70000.0,0,85.0,3.0,1.0,0,0,0,2,1,0,0,0,0,0,0,36.9085108,10.0425496
1350000.0,0,600.0,6.0,4.0,0,1,0,2,0,0,1,0,0,1,0,36.83561325,10.158361532128072
370000.0,0,170.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.742946,10.2507635
52290860.0,0,110.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,35.15881,8.8307812
720000.0,0,330.0,4.0,1.0,0,1,0,2,0,0,1,0,0,0,0,36.587213299999995,10.2437597
530000.0,0,280.0,4.0,2.0,0,0,1,2,1,0,0,0,0,0,0,36.68123,10.3784719
850000.0,0,200.0,4.0,3.0,0,0,0,0,1,0,1,0,1,1,0,36.8606537,10.2087006
1150000.0,0,480.0,5.0,3.0,0,1,0,3,1,0,1,0,1,1,0,36.8668995,10.15447030677053
650000.0,0,500.0,8.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.88266445,10.179112983298108
395000.0,0,198.0,3.0,1.0,0,0,0,0,1,0,1,0,1,0,0,36.68123,10.3784719
150000.0,0,166.0,4.0,2.0,0,0,0,2,0,0,0,0,1,0,0,36.8297587,10.0128966
830000.0,0,230.0,4.0,3.0,0,0,0,0,0,0,1,0,0,0,0,36.587213299999995,10.2437597
480000.0,0,230.0,5.0,3.0,0,1,0,2,1,0,0,0,1,0,0,36.8749751,10.2454267
750000.0,0,210.0,3.0,3.0,0,1,0,2,1,0,1,0,1,1,0,36.88266445,10.179112983298108
275000.0,0,145.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.788045,10.0918592
320000.0,0,156.0,8.0,3.0,0,0,0,3,0,0,0,0,0,0,0,36.8338386,10.106146
1900000.0,0,816.0,6.0,3.0,0,0,0,2,1,0,1,0,1,1,0,36.8334618,10.1708613
1320000.0,0,620.0,5.0,3.0,0,0,1,2,1,0,1,0,1,1,0,36.8749751,10.2454267
1280000.0,0,440.0,4.0,3.0,1,1,0,2,1,0,1,0,1,1,0,36.8815146,10.170871
90000.0,0,110.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9535973,10.1891941
300000.0,0,257.0,5.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8338386,10.106146
380000.0,0,210.0,6.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.8533475,10.1169734
600000.0,0,325.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9685735,10.1219855
245000.0,0,113.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8159278,10.3042378
1400000.0,0,700.0,5.0,4.0,1,1,0,2,0,0,1,0,1,1,1,36.8548083,10.3309924
385000.0,0,330.0,4.0,3.0,0,0,0,3,1,0,1,0,0,0,0,36.8133756,10.2930588
620000.0,0,225.0,4.0,3.0,0,0,0,2,1,0,1,0,0,1,0,36.8790882,10.327678
33333.0,0,130.0,6.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.9685735,10.1219855
900000000.0,0,910.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,36.9208825,10.1371088
420000.0,0,300.0,6.0,5.0,0,0,0,2,1,0,1,0,0,0,0,36.9535973,10.1891941
275000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9208825,10.1371088
460000.0,0,164.0,3.0,2.0,0,0,0,0,0,0,0,1,1,1,0,36.7188,10.3377872
620000.0,0,614.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,1,36.587213299999995,10.2437597
520000.0,1,140.0,4.0,3.0,0,1,0,3,1,0,0,1,1,1,1,36.8790882,10.327678
460001.0,0,164.0,3.0,1.0,0,0,0,0,0,0,0,1,1,1,0,36.7188,10.3377872
560000.0,1,207.0,4.0,3.0,0,0,0,0,0,0,0,0,1,1,0,36.8491478,10.2639359
550000.0,1,257.0,5.0,3.0,0,1,0,2,1,0,1,0,0,0,0,36.9535973,10.1891941
648000.0,0,410.0,5.0,4.0,0,0,0,2,1,0,0,0,0,0,0,36.7404497,10.3029461
300000.0,1,92.0,3.0,2.0,0,1,0,2,0,0,0,0,1,1,0,36.8142752,10.1374251
670000.0,0,460.0,5.0,3.0,1,1,0,0,1,0,1,0,0,0,1,36.8811985,10.211819
1800000.0,0,223.0,5.0,2.0,1,0,0,3,1,0,1,0,1,1,1,36.8601075,10.2898885
1080000.0,0,600.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.83561325,10.158361532128072
450000.0,0,325.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.9685735,10.1219855
150000000.0,0,150.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8749751,10.2454267
450000.0,0,400.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.88266445,10.179112983298108
800000.0,1,200.0,4.0,2.0,0,0,1,2,1,0,1,0,0,0,0,36.9051527,10.2982512
480000.0,0,345.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.8113307,10.0947037
199000.0,0,96.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.8348312,10.3181518
29705907.0,0,400.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0,0,36.6987224,10.1693582
285000.0,0,120.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,36.8059497,10.1624584
470000.0,0,372.0,5.0,4.0,0,1,0,1,1,0,1,0,0,0,0,36.8142752,10.1374251
390000.0,0,300.0,2.0,1.0,0,1,0,0,1,0,1,0,0,0,0,36.7708432,10.1102505
480000.0,0,368.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.88266445,10.179112983298108
880000.0,0,350.0,7.0,3.0,0,0,0,2,1,0,0,0,0,0,1,36.8421942,10.1131594
830000.0,1,188.0,3.0,4.0,1,0,0,0,1,0,1,0,1,0,0,36.8811985,10.211819
870000.0,1,243.0,3.0,3.0,0,0,0,3,0,0,1,0,1,1,0,36.8790882,10.327678
850000.0,0,442.0,2.0,1.0,0,1,0,0,1,0,1,0,0,0,0,36.8166554,10.1108343
143000.0,0,111.0,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,36.7188,10.3377872
1690000.0,0,530.0,6.0,6.0,0,1,0,3,1,0,0,0,1,1,1,36.9208825,10.1371088
1000000.0,1,302.0,6.0,3.0,0,0,0,0,0,0,0,0,1,1,0,36.8790882,10.327678
450000.0,1,167.0,4.0,2.0,0,1,1,3,1,0,0,0,0,1,0,36.88266445,10.179112983298108
395000.0,0,240.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.88266445,10.179112983298108
170000.0,0,86.0,4.0,2.0,0,0,0,2,0,0,0,0,0,0,0,33.8439408,9.400138
170000.0,0,240.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.8113307,10.0947037
900000.0,0,400.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,36.8421942,10.1131594
150000.0,0,150.0,2.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.8533475,10.1169734
676600.0,0,342.0,6.0,3.0,0,1,0,3,1,0,0,0,1,1,0,35.15881,8.8307812
850000.0,0,270.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.8790882,10.327678
550000.0,0,500.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,1,36.8113307,10.0947037
560000.0,0,452.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.73075,10.1990718
790000.0,0,300.0,3.0,3.0,0,0,0,2,1,0,1,0,0,0,1,36.8749751,10.2454267
460000.0,0,164.0,3.0,1.0,0,0,0,0,0,0,0,0,1,1,0,36.7188,10.3377872
395000.0,0,1000.0,5.0,2.0,0,0,0,0,1,0,1,0,0,0,0,36.8492607,9.9353189
699999.0,0,220.0,5.0,3.0,0,1,1,3,1,0,1,0,0,0,0,36.88266445,10.179112983298108
1200000.0,0,525.0,6.0,4.0,0,0,0,2,0,0,0,0,0,0,0,36.8491513,10.1745134
360000.0,0,800.0,6.0,2.0,0,1,0,0,1,0,0,0,0,0,0,36.6796879,10.1570438
580000.0,0,120.0,3.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8790882,10.327678
220000.0,0,100.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.7818973,10.0617881
340000.0,0,160.0,3.0,2.0,1,0,1,2,1,0,0,0,1,1,0,36.716605,10.204891
900000.0,0,500.0,11.0,4.0,1,0,0,2,0,0,1,0,0,0,0,36.7271754,10.2096871
265000.0,0,300.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,36.9208825,10.1371088
395000.0,1,101.0,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,36.5370176,10.1556591
180000.0,0,195.0,6.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.9535973,10.1891941
360000.0,0,200.0,5.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8348312,10.3181518
235000.0,0,196.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.7708432,10.1102505
750000.0,0,460.0,4.0,2.0,0,0,1,2,1,0,1,0,0,0,0,36.7703354,10.2315885
380000.0,0,200.0,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,36.8159278,10.3042378
24570011.0,0,285.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,33.8439408,9.400138
140000.0,0,250.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.7571648,10.014927
2500000.0,0,652.0,7.0,3.0,0,0,0,3,1,0,1,0,0,0,0,36.8601075,10.2898885
860000.0,1,224.0,3.0,3.0,1,0,1,2,1,0,1,0,1,1,0,36.8811985,10.211819
685000.0,0,160.0,3.0,1.0,0,0,0,0,0,0,1,0,1,0,0,36.8348312,10.3181518
900000.0,0,370.0,7.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8548083,10.3309924
90000.0,0,160.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,36.6758703,9.848723202133975
720000.0,0,414.0,7.0,3.0,1,0,1,2,0,0,1,0,0,0,0,36.8142752,10.1374251
6000000.0,0,5000.0,9.0,6.0,0,0,0,2,0,0,1,0,1,0,1,36.8749751,10.2454267
170000.0,0,140.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,33.8439408,9.400138
350000.0,0,130.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.8010998,10.1095729
400000.0,1,108.0,6.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8548083,10.3309924
700000.0,0,213.0,7.0,2.0,1,1,0,1,0,0,0,0,0,1,0,36.8010998,10.1095729
350000.0,0,200.0,3.0,2.0,0,1,1,2,0,0,0,0,1,1,0,36.8512722,10.1852853
27303400.0,1,110.0,2.0,1.0,0,0,0,1,1,0,1,0,0,0,0,36.719825,10.2192362
330000.0,0,290.0,7.0,3.0,0,0,0,2,1,0,0,0,0,0,0,36.88266445,10.179112983298108
700000.0,0,363.0,5.0,3.0,1,0,0,2,1,0,1,0,0,0,0,36.8606537,10.2087006
900000.0,0,371.0,5.0,4.0,0,0,1,1,1,0,1,0,0,0,0,36.9685735,10.1219855
1650000.0,0,330.0,3.0,4.0,0,0,0,3,0,0,1,0,0,0,1,36.9051527,10.2982512
400000.0,0,222.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.7271754,10.2096871
1950000.0,0,4700.0,6.0,3.0,1,0,0,0,0,0,0,0,0,0,1,36.9085108,10.0425496
600000.0,0,290.0,11.0,3.0,1,1,0,2,1,0,0,1,0,0,0,36.587213299999995,10.2437597
520000.0,0,300.0,6.0,2.0,0,0,0,2,1,0,1,0,0,0,0,36.8749751,10.2454267
1150000.0,0,388.0,4.0,4.0,0,0,0,1,1,0,0,0,1,1,1,36.9685735,10.1219855
950000.0,0,480.0,1.0,1.0,0,0,0,2,0,0,1,0,0,0,0,36.8142752,10.1374251
27108709.0,0,200.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.7720813,10.1820551
570000.0,0,210.0,5.0,3.0,0,1,1,2,1,0,0,0,1,0,0,36.8533475,10.1169734
140000.0,0,198.0,4.0,2.0,0,1,0,2,0,0,0,0,0,0,0,36.8159313,10.101251490929902
195000.0,1,64.0,2.0,1.0,0,0,1,0,0,0,1,0,0,0,0,36.7622146,10.2388324
330000.0,0,250.0,2.0,1.0,0,0,0,0,1,0,1,0,0,0,0,36.7571648,10.014927
450000.0,0,1000.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,36.587213299999995,10.2437597
390000.0,0,700.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36.9208825,10.1371088
245000.0,0,200.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.68123,10.3784719
239000.0,0,103.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.742946,10.2507635
370000.0,0,200.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.9208825,10.1371088
1350000.0,0,650.0,5.0,2.0,0,0,0,2,1,0,0,0,0,0,0,36.848456150000004,10.163424432628062
580000.0,0,400.0,5.0,3.0,0,0,1,2,1,0,1,0,0,0,0,36.88266445,10.179112983298108
210000.0,1,160.0,3.0,2.0,0,0,0,2,0,0,0,0,0,0,0,36.8270836,10.126886
400000.0,0,300.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8606537,10.2087006
265000.0,0,300.0,5.0,3.0,0,0,0,2,0,0,0,0,0,0,0,36.9208825,10.1371088
815000.0,0,386.0,12.0,4.0,0,0,0,2,1,0,0,0,0,0,0,36.7277544,10.1273121
1400000.0,0,387.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,36.8334618,10.1708613
400000.0,0,150.0,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,36.88266445,10.179112983298108
790000.0,1,300.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8749751,10.2454267
350000.0,0,150.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8346533,10.129857933607912
110000.0,0,140.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,36.8166554,10.1108343
270000.0,0,160.0,2.0,1.0,0,0,0,2,0,0,0,0,0,0,0,36.9685735,10.1219855
850000.0,0,506.0,3.0,2.0,0,1,0,0,1,0,1,0,0,0,0,36.7703354,10.2315885
1350000.0,1,160.0,3.0,2.0,0,1,0,0,1,0,0,0,1,0,0,36.8790882,10.327678
