url,title,price,location_time,category,seller
https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-vendre-appartement-s2-ain-zaghouan-nord/692db04d145e1617cbaed93f/,A vendre appartement s+2  Ain Zaghouan Nord,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sousse/kala-kebira/terrain-avec-villa-s2-avec-piscine-route-condar-vers-kalaa-kebira/692ebe6e265523b710ee68b6/,Terrain avec Villa S+2 avec piscine   à route Condar vers Kalaa Kebira,,"Sousse, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/sahloul/a-vendre-local-commercial-a-sahloul/69373580cd04d08be747b4b4/,a vendre Local commercial a Sahloul,,"Sousse, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/3-tages-inachevs-a-bizerte/6937330d8914daae51982d80/,3 étages inachevés a bizerte,,"Bizerte, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s3-neuf-de-150m-ain-zaghouan/685fa74ad5464a896c9d3555/,A vendre appartement S+3 neuf de 150m²  à Ain zaghouan,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/2-villas-vendre-occasion-ne-pas-rater-sur-la-route-x-ct-du-bardo-et-trs-proche-du-manar-1-bon-prix-/69371c55cd04d08be747a32d/,2 Villas à vendre ( occasion à ne pas rater ) sur la route X à côté du Bardo et très proche du Manar 1 à bon prix 😍,,"Tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/des-terrains-dhabitation-kelibia/66cdfbd9e2f0c13af82c7999/,Des terrains d’habitation à Kelibia,,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-houmt-souk/maison-jerba-houmet-souk/693711978914daae51981650/,maison jerba houmet souk,,"Médenine, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/villa-cit-el-amal-fouchana/69370d288914daae51981362/,Villa à cité el amal fouchana,,"Ben Arous, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/nabeul/klibia/garage-200-m-kelibia/686543d5d5464a896ca10a4a/,Garage 200 m² à Kelibia,,"Nabeul, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/fouchana/terrain-fait-le-coin-268-a-cit-elhidhab-fouchana/69370b8ccd04d08be74797e3/,Terrain fait le coin 268 a cité elhidhab fouchana,,"Ben Arous, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/sakiet-ezzit/terrain-titre-bleu/693705f7cd04d08be747946a/,terrain titre bleu,,"Sfax, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/a-louer-un-bureau-pour-une-socit-de-662m-lac-2/693705648914daae51980e50/,A Louer un bureau pour une société de 662m² à Lac 2,,"Tunis, 3 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/maisons-et-villas/tunis/carthage/entre-carthage-byrsa-et-carthage-salambo-sur-lavenue-principale-habib-bourguiba-a-vendre-villa-sur-deux-niveaux-spars/69370216cd04d08be7479193/,Entre Carthage Byrsa et Carthage Salambo sur l’Avenue principale Habib Bourguiba : A Vendre Villa sur deux niveaux séparés,,"Tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/bureaux-et-plateaux/ben-arous/fouchana/site-industriel-et-administratif-3000-m-meghira/6904a6ce8e4e0e4acb5a27d4/,Site industriel et administratif 3000 m² à Meghira,,"Ben Arous, 3 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-cit-ksiba-kelibia/6865335dd5464a896ca0fa14/,Appartements à cité Ksiba Kelibia,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/sousse/un-local-commercial-exceptionnel-rue-22-janvier-1952/6936f7c0cd04d08be7478b75/,un local commercial exceptionnel rue 22 janvier 1952,,"Sousse, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/terrain-a-vendre/6936fbb4cd04d08be7478e29/,Terrain a vendre,,"tunis, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/sousse/sousse/maison-bouhsina-proche-de-toutes-commodits/6741c4fa3c20a99fb55711f5/,Maison  à Bouhsina  Proche de toutes Commodités,,"Sousse, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/sousse/sousse/villa-de-plain-pied-sousse-proche-de-toutes-commodits/68fb7ceeb756576ab407b576/,"Villa de Plain Pied à Sousse, Proche de toutes Commodités",,"Sousse, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse-riadh/terrain-1000-m-destin-pour-une-promotion-immobilire-cit-riadh/68f623e25709529b94aa45cd/,Terrain 1000 m² destiné pour une promotion immobilière à Cité riadh,,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse-jawhara/terrain-r5-bouhsina-destin-pour-une-promotion-immobilire/66f2c0d3b3c14db342d798fc/,"Terrain ( R+5) à Bouhsina, destiné Pour une Promotion immobilière",,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/sousse/hammam-sousse/s2-direct-promoteur-hammem-sousse-prs-de-la-mer/68d112e127f44446941154ff/,"(S+2)  Direct Promoteur à Hammem Sousse, Prés de la Mer",,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/la-soukra-sidi-fraj-a-vendre-studio-retaper-ou-rase/6936faa1cd04d08be7478d4c/,La Soukra Sidi Fraj: A Vendre Studio à retaper ou à rase,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/appartement-a-vendre-borj-louzir/6900c305b756576ab40a7dd5/,Appartement A Vendre Borj Louzir,,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/mahdia/autres-villes/une-maison-dmolir-ksour-essef-centre/69008f3dd0d95991e106a270/,une #maison– à démolir  à Ksour Essef centre.,,"Mahdia, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/mahdia/tunis/villa-haut-standing-meuble-titre-bleu-jamais-habite-3-minutes-pied-de-la-plage/68f74f76b756576ab4054ba8/,"Villa Haut Standing – Meublée, Titre Bleu, Jamais Habitée à 3 minutes à pied de la plage",,"Mahdia, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/raoued-route-sidi-amor-a-vendre-villa-un-seul-niveau-inacheve-donne-sur-deux-rues/6936f90c8914daae51980692/,Raoued Route Sidi Amor A Vendre Villa un seul niveau inachevée donne sur deux rues,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/mahdia/autres-villes/maison-individuelle-s3-seulement-4-minutes-de-la-mer/68cc2f1807c7711d7c6fc56f/,maison  individuelle S+3 À seulement 4 minutes de la mer,,"Mahdia, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-gremda/terrain-vendre-route-afrane-km-9/6936f6e88914daae519804fa/,Terrain à Vendre – Route Afrane Km 9,,"Sfax, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s2-cit-el-wafa-afh-2/691c9b60145e1617cba80148/,À vendre appartement S+2 Cité El Wafa AFH 2,,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-ville-lafayette/a-louer-immeuble-1380-m-en-40-pices-tunis/6936f650cd04d08be7478a45/,A louer immeuble 1380 m² en 40 pièces Tunis,,"Tunis, 3 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/la-marsa-route-malaga-cite-sefiene/6936f59f8914daae519803e3/,LA MARSA ROUTE MALAGA CITE SEFIENE,,"Tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-bureau-h3-au-centre-ville-tunis/6936f5148914daae5198037e/,A vendre bureau h+3 au centre ville Tunis,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s1-tunis/6936f33fcd04d08be74787dc/,A vendre appartement s1 à Tunis,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/hammam-lif/appartement-rez-de-chausse/6936f0f98914daae51980082/,appartement rez de chaussée,,"Ben Arous, 3 days ago",Appartements,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/tunis/-vendre-fonds-de-commerce-au-boulevard-habib-bourguiba-tunis/6936f0cbcd04d08be7478623/,"À vendre fonds de commerce au boulevard Habib Bourguiba, Tunis",,"Tunis, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/bizerte/ras-jebel/maison-de-luxe-vendre-metline/6936f0bacd04d08be747861b/,Maison de luxe à vendre à Metline,,"Bizerte, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ariana/el-menzah-5/vente-menzah5-terrain-670m/68089b03c5beda2b51cdad7d/,vente menzah5 terrain 670m²,,"Ariana, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ariana/mnihla/vente-mnihla-villa-quartier-rsidentiel/691d86cc265523b710e7813c/,vente mnihla villa  quartier résidentiel,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/ariana/ennasr/vente-ennasr2-s1-petite-surface/6932979fcd04d08be745b08e/,vente ennasr2 s+1 petite surface,,"Ariana, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-s2-h-standing-en-cours-de-construction-200-mtres-plage-hammam-ghzeez/68ff3e4db756576ab4099c38/,Appartements S+2 H Standing en cours de construction  à 200 mètres plage Hammam ghzeez,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-style-arabesque-au-centre-ville-tunis/6936eef2cd04d08be74784ad/,"A vendre maison style arabesque au centre ville ,Tunis",,"Tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/ras-jebel/terrain-de-2000m-vue-panoramique-metline/6936eb91cd04d08be747822d/,"Terrain de 2000m², vue panoramique à Metline",,"Bizerte, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/bizerte/ghar-el-melh/a-vendre-2-appartements-quelque-mtres-de-la-mer-ghar-el-melh/6936ea5dcd04d08be7478120/,"A Vendre 2 Appartements à quelque Mètres de la mer, Ghar EL Melh",,"Bizerte, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/boumhel/a-vendre-un-terrain-a-boumhal/68387654cf58eeced2490a50/,A vendre un terrain a boumhal,,"Ben Arous, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/a-vendre-s1-avc-place-de-parking-jardins-de-carthage/6936e2bf8914daae5197f505/,A Vendre S1  avc place de parking  Jardins de Carthage,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/bizerte/menzel-jemil/villa-sur-3-niveaux-vendre-rimel-bizerte/6936e2a88914daae5197f4e0/,Villa sur 3 Niveaux à Vendre à Rimel Bizerte,,"Bizerte, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/bizerte-nord/terrain-vendre-borj-taleb-bizerte/68e0ecd9e7035d31a40efda0/,Terrain à Vendre à Borj Taleb Bizerte,,"Bizerte, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-dhabitation-254-m-jinen-el-mansourah/671b7f1afadab5dc3ddd6d30/,Terrain d’habitation 254 m² à jinen el Mansourah,,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-en-triplex-vendre-cit-tayaran-bizerte/68fb5db1d0d95991e103f46a/,Villa en triplex à vendre à cité tayaran Bizerte,,"Bizerte, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/sidi-rezig/fonds-de-commerce-mgrine-93974850/6936e144cd04d08be74778f1/,Fonds de commerce à Mégrine  - 93974850,,"Ben Arous, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/mgrine/fond-de-commerce-mgrine-93974850/6936e0c08914daae5197f315/,Fond de commerce à Mégrine -93974850,,"Ben Arous, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-s2-haut-standing-vue-piscine-dans-une-rsidence-garde-avec-ascenseur-et-double-piscine-afh2-mrezga-nabeul/674490d63c20a99fb558b775/,A Vendre : S+2 haut standing Vue piscine dans une résidence gardée avec ascenseur et double piscine à AFH2 Mrezga Nabeul.,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-el-afrane/-terrain-vendre-route-afrane-km-9/6936dad78914daae5197eec3/,🏡 Terrain à Vendre – Route Afrane Km 9,,"Sfax, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/la-manouba/tebourba/hammam-arbi/6936d8038914daae5197ec33/,hammam arbi,,"La Manouba, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/maisons-et-villas/ariana/chotrana/a-vendre-une-superbe-villa-sur-vaste-jardin-avec-piscine-chotrana-/6936d75dcd04d08be747712b/,🏠A vendre une superbe villa sur vaste jardin avec piscine  à Chotrana 🏠,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/sousse/sousse/-vendre-duplex-s3-haut-standing-jamais-habit/68cbe63c07c7711d7c6f8261/,À vendre – Duplex S+3 haut standing jamais habité,,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-ville-lafayette/a-louer-immeuble-5050-m-au-centre-ville-tunis/6925662c145e1617cbabfb4e/,A louer immeuble 5050 m² au centre ville Tunis,,"Tunis, 3 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/-louer-immeuble-r2-en-30-pices-la-charguia-2/69034054d0d95991e108268e/,À louer immeuble r2 en 30 pièces à la Charguia 2,,"Ariana, 3 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-vendre-dans-une-rsidence-avec-piscine-afh2-mrezga-nabeul/6904afa16490817594e068f6/,S+2 à Vendre dans une résidence avec piscine à AFH2 Mrezga Nabeul,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/borj-louzir/appart-s3-en-rdc-titre-individuel-a-cite-essaha-borj-louzir/6936d51a8914daae5197e9e0/,Appart S+3 en RDC titre individuel a cite essaha borj louzir,,"Ariana, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/la-manouba/autres-villes/-vendre-maison-manouba-centre-emplacement-exceptionnel/6936d4da8914daae5197e9a0/,À Vendre : Maison à Manouba Centre – Emplacement Exceptionnel,,"La Manouba, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/nabeul/menzel-temime/immeuble-r3-menzel-tmim/68020e45c1f8f57898daf05e/,Immeuble R+3  à Menzel Tmim,,"Nabeul, 3 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-avec-une-grande-terrasse-afh-mrezga-nabeul/67b876a3bf049e957eac2e71/,"A Vendre un S+3 en cours de construction, avec une grande terrasse à AFH Mrezga Nabeul",,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/chatt-mariem/s-0-avec-meubles-chatt-mariem-prs-de-la-mer/68ffa29ab756576ab409e0f9/,"(S +0) avec meubles à Chatt Mariem,  Prés de la mer",,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s2-cit-riadh-1-avec-place-de-parking/690f30dc145e1617cb9fea14/,(S+2) à Cité Riadh 1 avec  Place de Parking,,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/sousse/appartement-s2-bouhsina/68f39452b756576ab403528d/,Appartement  (S+2) à Bouhsina,,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s1-directe-promoteur-cit-rayhanne/68fb7c94b756576ab407b522/,(S+1) Directe Promoteur à Cité Rayhanne,,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/sahloul/s3-directe-promoteur-sahloul-4/691d97c7265523b710e78f40/,(S+3) Directe Promoteur à Sahloul 4,,"Sousse, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/proprit-de-trois-biens-sahloul-dans-un-emplacement-stratgique/67acd0840b5f1b5530facfe9/,"Propriété de trois biens à Sahloul, dans un emplacement Stratégique",,"Sousse, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse/terrain-fait-langle-bouhsina-dans-un-quartier-rsidentiel/68b1ac86df9d8936c101c93e/,"Terrain Fait l'angle à Bouhsina,  dans un  Quartier  Résidentiel",,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/terrain-dhabitation-en-vente/6936cee5cd04d08be7476ad9/,Terrain d'habitation en vente,,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/l-aouina/s2-direct-promoteur-vendre-cit-les-palmeraies/679a35d66286c24145792b62/,S2 direct promoteur à vendre à cité les palmeraies,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-une-villa-jumele-la-soukra/68bea0e0c4782c5427ae430c/,A vendre une villa jumelée à la Soukra,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/a-vendre-duplex-indpendant-ariana/68c2da55c4782c5427b0fd81/,A vendre duplex indépendant à Ariana,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/appartement-s2-vendre-klibia-plage-el-fatha/68c13f0ac4782c5427afe4b5/,Appartement S+2 à vendre à Kélibia – Plage El Fatha,,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-s3-avec-garage/68cc11ca07c7711d7c6faa7d/,a vendre maison s+3 avec garage,,"tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-villa-plainpied-vendre-jinan-el-mansoura-klibia-/68e921763e7ffb8ac157fe5d/,🏡 Villa plain-pied à vendre à Jinan El Mansoura – Kélibia 🌴,,"Nabeul, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s2-cit-erriadh-klibia/68e66c38e7035d31a41242e9/,"À Vendre : Appartement S+2 à Cité Erriadh, Kélibia",,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sousse/chatt-mariem/villa-s4-vendre/6932a8798914daae51963453/,VILLA S4 à VENDRE,,"Sousse, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/maison-vendre/6936cbedcd04d08be74768b4/,Maison à vendre,,"tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/terrain-339m2-a-mnihla/6936ca088914daae5197e195/,TERRAIN 339M2 A MNIHLA,,"Ariana, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-des-appartements-s1-s2-et-s3-situs-la-nouvelle-soukra-direct-promoteur-/6830871d1539f905891bd2aa/,"À VENDRE : Des appartements S+1, S+2 et S+3 situés à La Nouvelle Soukra ( Direct promoteur )",,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-144-m-cit-ennour-kelibia/68ff85cbd0d95991e1061cca/,Terrain 144 m² à cité ennour Kelibia,,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-3-locaux-commerciaux-tage-de-villa-au-bardo/6936c522cd04d08be7476417/,a vendre 3 locaux commerciaux + étage de villa au bardo,,"Tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/khaznadar/a-vendre-appartement-s3-khaznadar/680b73c0c1f8f57898e1b04e/,A vendre appartement S+3 à Khaznadar,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-une-jolie-villa-cit-intilaka/68d54ef7961b4e6b8d51d6a8/,A vendre une jolie villa à Cité Intilaka,,"tunis, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/le-bardo/appartement-s4-de-haut-standing-vendre-le-bardo/681e40e2c5beda2b51dc9ceb/,Appartement s4 de haut standing à vendre – Le Bardo,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/nabeul/a-vendre-terrain-double-faade-avec-structure-ceinture-nabeul/6936c31fcd04d08be74762b0/,"A vendre terrain Double façade avec structure à Ceinture , Nabeul",,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-sghira/terrain-646-m2/6936c0728914daae5197db84/,TERRAIN 646 M2,,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/-/6936be4dcd04d08be7475fee/,أرض للبيع ببرج الطويل,,"Ariana, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s1-avec-terrasse-nouvelle-soukra-ariana/6936bdf8cd04d08be7475fb6/,"A vendre appartement S+1 avec terrasse à Nouvelle Soukra , Ariana",,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-un-s2-direct-promoteur-chotrana-1/68c54ba6e33e2deec930a735/,A vendre un S2 direct promoteur à Chotrana 1,,"Ariana, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/chotrana-2/a-vendre-un-appartement-s3-neuf-chotrana-2/68de58dce7035d31a40d93f9/,A vendre un appartement S3 neuf à Chotrana 2,,"Ariana, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/un-s2-en-cours-de-finition-3-me-tage-vendre-afh-mrezga-nabeul/68f20192d0d95991e1febf77/,Un S+2 en cours de finition (3 éme étage) à Vendre à AFH Mrezga Nabeul,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia/69280eec145e1617cbacdd8b/,A vendre appartement S+2 à kélibia,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/a-vendre-appartement-s2-direct-promoteur-hamem-leghzez/6915b735145e1617cba4b437/,A vendre appartement S+2 direct promoteur à hamem leghzez,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia-jinen-mansoura/68f0eef33e7ffb8ac15c56f2/,A vendre appartement S+2 à kélibia jinen mansoura,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/klibia/a-vendre-appartement-s2-klibia-ezzahra-plage/68d6ac98516f1ddb82e3be6b/,A vendre appartement S+2 à kélibia ezzahra plage,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-s2-sur-plan-dans-une-rsidence-lafh-mrezga-nabeul/685d21bad5464a896c9b9e84/,A vendre: S+2 sur plan dans une résidence à l'AFH Mrezga Nabeul,,"Nabeul, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-792-m-cit-tahert-kelibia/67868ebaed6f33de58c26b5c/,Terrain 792 m² à cité Tahert Kelibia,,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ben-arous/ben-arous/a-vendre-appartement-s2-prs-showroom-mazda-ben-arous/6936b6f4cd04d08be7475b43/,A vendre appartement S+2 près Showroom Mazda Ben Arous,,"Ben Arous, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/la-manouba/mornaguia/terrain-de-300m-mornaguia-cltur-et-avec-compteurs-steg-gaz-soned-et-sondage/6936b65acd04d08be7475ade/,Terrain de 300m à Mornaguia clôturé et avec compteurs Steg Gaz Soned et Sondage,,"La Manouba, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-villa-plus-3-appartement-laouina/6936b4da8914daae5197d44e/,A vendre Villa plus 3 appartement à l'Aouina,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s2-en-plein-centre-ville/6936b228cd04d08be7475825/,A Vendre Appartement S+2 en Plein Centre Ville,,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-s3-direct-promoteur-ain-zaghouan/67af0bca0b5f1b5530fc2b58/,A vendre S3 direct promoteur à Ain Zaghouan,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-s3-cit-les-palmerais-laouina/6914b5a1145e1617cba44101/,A vendre un s3 à cité les palmerais l'aouina,,"tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse-riadh/terrain-a-vendre/68f87e12d0d95991e102466e/,terrain a vendre,,"Sousse, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ariana/ghazela/a-vendre-appartement-s1-a-cit-sahafa-ghazela/6936a93bcd04d08be7475147/,A vendre appartement s+1 a cité sahafa ghazela,,"Ariana, 3 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/ferme-10-hectares-sur-la-route-principale-libna/68f0abe73e7ffb8ac15c1a5f/,Ferme 10 hectares sur la route principale à Libna,,"Nabeul, 3 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-villa-la-soukra-tel-58713586-fb8255/6936a917cd04d08be7475133/,A VENDRE VILLA – LA SOUKRA – TEL 58713586  – FB.8255,,"Ariana, 3 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s1-wahat-tel-58713586-fb8250/6936a8f38914daae5197cb5d/,A VENDRE – S+1 – WAHAT – TEL – 58713586 – FB.8250,,"Tunis, 3 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-s2-cite-wahat-tel-58713586-fb7931/6936a89d8914daae5197cb1f/,A VENDRE S+2 – CITE WAHAT – TEL 58713586 – FB.7931,,"Tunis, 3 days ago",Appartements,
