url,title,price,location_time,category,seller
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s1-au-rdc-haut-standing-rsidence-les-vergers-de-la-soukra/685212c20e1c20e3eb0c9e11/,A vendre – Appartement S+1 au RDC Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s3-au-1er-tage-haut-standing-rsidence-les-vergers-de-la-soukra/685215780e1c20e3eb0c9eaa/,A vendre – Appartement S+3 au 1er étage  Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s2-au-2-me-tage-haut-standing-rsidence-les-vergers-de-la-soukra/685222650e1c20e3eb0ca0f3/,A vendre – Appartement S+2 au 2 éme étage Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s3-au-2-me-tage-haut-standing-rsidence-les-vergers-de-la-soukra/6852240b8a733cfc286d53ad/,A vendre – Appartement S+3 au 2 éme  étage Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s1-au-2-me-tage-haut-standing-rsidence-les-vergers-de-la-soukra/685220d50e1c20e3eb0ca0ac/,A vendre – Appartement S+1 au 2 éme  étage Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/la-soukra/a-vendre-appartement-s2-au-1-er-tage-haut-standing-rsidence-les-vergers-de-la-soukra/68521b388a733cfc286d5258/,A vendre – Appartement S+2 au 1 er étage  Haut Standing – Résidence LES VERGERS DE LA SOUKRA,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-1-er-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685144018a733cfc286ca595/,🏡 À vendre – Appartement S+2 au 1 er étage  haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-2-m-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685146800e1c20e3eb0bf623/,🏡 À vendre – Appartement S+2 au 2 émé étage  haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-3-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685131e70e1c20e3eb0bdfc9/,🏡 À vendre – Appartement S+1 au 3  ème  étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-5-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68514ecd0e1c20e3eb0bff65/,🏡 À vendre – Appartement S+2 au 5 éme étage  haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s2-au-rdc-haut-standing-la-rsidence-ella-2-el-ghazella/685142a00e1c20e3eb0bf206/,🏡 À vendre – Appartement S+2 au RDC haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-6-me-tage-haut-standing-la-rsidence-ella-2-el-ghazell/685137e10e1c20e3eb0be62f/,🏡 À vendre – Appartement S+1 au 6  ème étage haut standing à la Résidence ELLA 2 – El Ghazell,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-1-er-tage-haut-standing-la-rsidence-ella-2-el-ghazella/684fd9d96596a8a5dfbdfbed/,🏡 À vendre – Appartement S+1 au  1 er étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s1-au-4-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/68513edc0e1c20e3eb0bedf7/,🏡 À vendre – Appartement S+1 au 4 ème étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ariana/ghazela/-vendre-appartement-s4-au-5-me-tage-haut-standing-la-rsidence-ella-2-el-ghazella/685161e30e1c20e3eb0c1474/,🏡 À vendre – Appartement S+4 au 5 éme étage haut standing à la Résidence ELLA 2 – El Ghazella,,"Ariana, a day ago",Immobilier Neuf,
